0.00483598523967196	-1.0834864040239017e-05	-1.108897944586171e-05
0.004854429570547564	-1.878860882645988e-05	-2.224804104097957e-05
0.004870639718694979	-1.9357483882358682e-05	-2.7031998882283734e-05
0.004880331690095189	-1.6168206007511527e-05	-2.884055837492904e-05
0.004884310082731106	-1.1546297622250739e-05	-2.9334276075420937e-05
0.004883341486381952	-6.363750204284742e-06	-2.9232522416935213e-05
0.004877985332562071	-1.0373039200869742e-06	-2.885016866180285e-05
0.004868726475657212	4.180158165559893e-06	-2.8327759658457028e-05
0.004855969923423687	9.132842218763855e-06	-2.7728869381555125e-05
0.004840045908310162	1.3724027581034508e-05	-2.7083738558427325e-05
0.004821227168727614	1.789291941624647e-05	-2.640867014474323e-05
0.004799743682599299	2.1602610445787548e-05	-2.5713567768986312e-05
0.0047757922171537725	2.483311350166398e-05	-2.500534763916568e-05
0.004749543395065592	2.7576854134237464e-05	-2.4288897787490626e-05
0.004721146213602021	2.9835355863803155e-05	-2.356800805302331e-05
0.004690731959580895	3.1616863880312287e-05	-2.284530880938091e-05
0.004658416603164514	3.2934437030843345e-05	-2.2122879521488445e-05
0.004624303387353193	3.380457327999027e-05	-2.1401986421452015e-05
0.004588484237710658	3.4246059731176315e-05	-2.068366466381965e-05
0.004551041714655825	3.427918572137319e-05	-1.996835601562959e-05
0.004512049856985235	3.392505642238238e-05	-1.9256496735990506e-05
0.004471575757984664	3.3205167599817994e-05	-1.8548069890069348e-05
0.004429680018781419	3.214100361633685e-05	-1.784320706769218e-05
0.004386418072860816	3.075382979962908e-05	-1.714166557650743e-05
0.00434184034723901	2.9064459484178145e-05	-1.644345203116268e-05
0.0042959934131789525	2.709317188091115e-05	-1.5748234795137352e-05
0.00424891992323987	2.4859575683214312e-05	-1.505599646749529e-05
0.004200659644647981	2.2382595737084416e-05	-1.436639037429854e-05
0.004151249223795004	1.9680389722253446e-05	-1.3679426819247039e-05
0.004100723144711429	1.6770370420497874e-05	-1.2994780346068917e-05
0.004049113360411072	1.3669150790769905e-05	-1.231251245232843e-05
0.003996450207815879	1.0392583520347723e-05	-1.1632334547820254e-05
0.003942761935446619	6.955721420431306e-06	-1.0954368110724634e-05
0.0038880755970833415	3.372864884798346e-06	-1.0278366959553766e-05
0.003832416497321941	-3.4246871588715925e-07	-9.604514607180343e-06
0.00377580907905673	-4.177494022698144e-06	-8.93260860473085e-06
